IDN,ID_MJ,MPA_NAME,COUNTRY,REGION,DESGNATION,STATUS,CATEGORY,CATEGORY2,YEAR,ZONE,MANAGED_BY,IUCN,NOTES,AREAKM_DEC,AREAKM_ACT,PERIKM_ACT,POINT_X,POINT_Y,ogc_fid,pxlval,area_m2,int_aream2_2016
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,416714.00000000000,"1",8068.7263,8068.7263
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,416709.00000000000,"1",13255.7779,13255.7779
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,416710.00000000000,"1",4610.6976,4610.6976
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,416719.00000000000,"1",1901951.2530,1867583.5455
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417287.00000000000,"1",10940.5104,10940.5104
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417288.00000000000,"1",14395.4379,14395.4379
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417289.00000000000,"1",4606.4669,4606.4669
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417290.00000000000,"1",10940.3624,10940.3624
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417283.00000000000,"1",1727.4966,1727.4966
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417284.00000000000,"1",575.8310,575.8310
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417285.00000000000,"1",200963.3172,200963.3172
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417286.00000000000,"1",6333.9986,6333.9986
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417295.00000000000,"1",8061.2412,8061.2412
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417291.00000000000,"1",575814.4722,575814.4722
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417292.00000000000,"1",7485.4894,7485.4894
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417293.00000000000,"1",6909.6652,6909.6652
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417294.00000000000,"1",17274.2250,17274.2250
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417079.00000000000,"1",4032.3859,4032.3859
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417080.00000000000,"1",576.0555,576.0555
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417081.00000000000,"1",576.0540,576.0540
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417082.00000000000,"1",1728.1597,1728.1597
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417078.00000000000,"1",3456.3342,3456.3342
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417083.00000000000,"1",576.0532,576.0532
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417085.00000000000,"1",10368.8589,10368.8589
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417086.00000000000,"1",9216.7934,9216.7934
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417064.00000000000,"1",3456.3923,3456.3923
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417065.00000000000,"1",4608.5128,4608.5128
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417059.00000000000,"1",2304.2784,2304.2784
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417061.00000000000,"1",75465.3826,75465.3826
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417073.00000000000,"1",18433.9442,18433.9442
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417067.00000000000,"1",2304.2493,2304.2493
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417068.00000000000,"1",4032.4291,4032.4291
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417049.00000000000,"1",5184.7201,5184.7201
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417044.00000000000,"1",1152.1675,1152.1675
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417045.00000000000,"1",4608.6602,4608.6602
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417046.00000000000,"1",1152.1623,1152.1623
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417058.00000000000,"1",2304.2910,2304.2910
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417052.00000000000,"1",5184.6859,5184.6859
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417053.00000000000,"1",4608.6215,4608.6215
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417031.00000000000,"1",1152.2166,1152.2166
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417032.00000000000,"1",3456.6289,3456.6289
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417033.00000000000,"1",15554.8398,15554.8398
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417029.00000000000,"1",7489.4494,7489.4494
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417030.00000000000,"1",6913.3397,6913.3397
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417039.00000000000,"1",6913.0904,6913.0904
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417035.00000000000,"1",10369.8042,10369.8042
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417036.00000000000,"1",4032.6844,4032.6844
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417037.00000000000,"1",10945.8008,10945.8008
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417145.00000000000,"1",23038.7507,23038.7507
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417139.00000000000,"1",15551.2875,15551.2875
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417152.00000000000,"1",8063.4538,8063.4538
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417153.00000000000,"1",23614.3321,23614.3321
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417154.00000000000,"1",24766.1888,24766.1888
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417150.00000000000,"1",27646.2368,27646.2368
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417128.00000000000,"1",2879.9048,2879.9048
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417129.00000000000,"1",1727.9414,1727.9414
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417130.00000000000,"1",3455.8798,3455.8798
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417125.00000000000,"1",3455.9014,3455.9014
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417136.00000000000,"1",10367.5968,10367.5968
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417131.00000000000,"1",1727.9399,1727.9399
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417132.00000000000,"1",575.9795,575.9795
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417133.00000000000,"1",5183.8144,5183.8144
"26","41",Marromeu,Mozambique,Mozambique,National Reserve,Working,National,National,"1959",Multiple,MITADER and ANAC,II,,"170",1556.39000000000,222.65700000000,35.93070000000,-18.75460000000,417134.00000000000,"1",3455.8693,3455.8693
